hashtags,tweets,neg,neu,pos,compound
modi,RT RatanSharda55 Jab tak Congi Pidi Modi ka apmaan band nahin karenge aur apne paap BJP4India par dhona band nahin karegi bhupendrac…,0.0,1.0,0.0,0.0
modi,RT INCSCDept LokSabhaElections2019 में देश के सामने दो तरह के भारत में से एक को चुनने का मौका है। एक वह भारत जिसके निर्माण के लिए हमारे…,0.0,1.0,0.0,0.0
modi,RT drshamamohd China blocks blacklisting MasoodAzhar Saudi Arabia gives 20 billion Pakistan right PulwamaAttack US st…,0.112,0.888,0.0,-0.2263
modi,RT JhaSanjay Modi’s knowledge foreign policy written back mini postage stamp ChinaBacksMasood,0.0,1.0,0.0,0.0
modi,RT drshamamohd PM Modi allowed China access Indias sensitive banking system let Indias trade deficit China cross 52 bil…,0.13,0.87,0.0,-0.4019
modi,RT drshamamohd CAG report exposes massive corruption smritiirani making payments Rs 593cr MPLAD funds without tender W…,0.086,0.914,0.0,-0.128
modi,awasthis abpnewshindi abpnewstv RakeshSinha01 JhaSanjay Modi PakistanAzharChina Alliance,0.0,1.0,0.0,0.0
modi,RT JhaSanjay Modi’s knowledge foreign policy written back mini postage stamp ChinaBacksMasood,0.0,1.0,0.0,0.0
modi,Vote Stability economic reforms development successful foreign policy Fruitful Border issue… httpstcowCPKjQqSWB,0.0,0.743,0.257,0.5859
modi,RT romy1965 kapilkausik Trillions dollar arms industry supporting Congress might remove Modi 🤔 इसलिये UPA wont fu…,0.0,0.854,0.146,0.4404
modi,RT gauravbjp4india भारत मे कोई पार्षद भी बन जाए तो पूरे परिवार के नक्शे बदल जाते है स्करपियो से नीचे हाथ नही रखते और एक हमारे Modi जी का…,0.0,1.0,0.0,0.0
modi,RT SudheenKulkarni Modi Govts Talks Pakistan Terror Stops always HOLLOW Proof IndiaPakistan joint statement…,0.294,0.706,0.0,-0.6124
modi,RT SudheenKulkarni Modi Govts Talks Pakistan Terror Stops always HOLLOW Proof IndiaPakistan joint statement…,0.294,0.706,0.0,-0.6124
modi,indianelection 900million votes make difference vote define next 5 years every state bjp congress rahul modi B WISE,0.0,0.796,0.204,0.5904
modi,अखलेश यादव ने में 84 कोशी परीक्रमा यह कह कर रुकवा दी थी। भीड़ बहुत है🤔 फिर योगीजी ने कुम्भमें 25 करोड़ भीड़ को… httpstcouvQ7w9wu0I,0.0,1.0,0.0,0.0
modi,ModiCorruptionYaadRakhna Modi ModiMadeDisaster ModiFailsNationalSecurity Modi4NewIndia ModiLies Modi2019Wave… httpstcougIyJChFml,0.0,1.0,0.0,0.0
modi,RT NishantJaiHind narendramodi 1Cong almost finished UPMHWBAPTGBiharTNOrissa Delhi states 319 543…,0.0,1.0,0.0,0.0
modi,RT suhail935 सुनो भक्तों तुम पांच दस रूपए वाले चाइनीज़ सामान का बॉयकॉट करो में ₹ 3500 करोड की सरदार पटेल की मूर्ति बनवाकर आता हूं चा…,0.0,1.0,0.0,0.0
modi,RT drshamamohd CAG report exposes massive corruption smritiirani making payments Rs 593cr MPLAD funds without tender W…,0.086,0.914,0.0,-0.128
modi,RT drshamamohd China blocks blacklisting MasoodAzhar Saudi Arabia gives 20 billion Pakistan right PulwamaAttack US st…,0.112,0.888,0.0,-0.2263
modi,RT drshamamohd CAG report exposes massive corruption smritiirani making payments Rs 593cr MPLAD funds without tender W…,0.086,0.914,0.0,-0.128
modi,RT drshamamohd China blocks blacklisting MasoodAzhar Saudi Arabia gives 20 billion Pakistan right PulwamaAttack US st…,0.112,0.888,0.0,-0.2263
modi,erosnow ・・・ Common man becoming PM know leader know man 😎☺️ ErosNow announces th… httpstcoNN9hzbbyXY,0.0,1.0,0.0,0.0
modi,AartiTikoo arw Proofs proof suggesting PalwamaAttach orchestrated Modi BJO why… httpstcoewvqDpEGMP,0.0,1.0,0.0,0.0
modi,RT drshamamohd China blocks blacklisting MasoodAzhar Saudi Arabia gives 20 billion Pakistan right PulwamaAttack US st…,0.112,0.888,0.0,-0.2263
modi,RT drshamamohd China blocks blacklisting MasoodAzhar Saudi Arabia gives 20 billion Pakistan right PulwamaAttack US st…,0.112,0.888,0.0,-0.2263
modi,RT drshamamohd CAG report exposes massive corruption smritiirani making payments Rs 593cr MPLAD funds without tender W…,0.086,0.914,0.0,-0.128
modi,RT drshamamohd CAG report exposes massive corruption smritiirani making payments Rs 593cr MPLAD funds without tender W…,0.086,0.914,0.0,-0.128
modi,modiin2019 modi httpstcoGbHk9FiTIL,0.0,1.0,0.0,0.0
modi,RT drshamamohd China blocks blacklisting MasoodAzhar Saudi Arabia gives 20 billion Pakistan right PulwamaAttack US st…,0.112,0.888,0.0,-0.2263
modi,RT drshamamohd China blocks blacklisting MasoodAzhar Saudi Arabia gives 20 billion Pakistan right PulwamaAttack US st…,0.112,0.888,0.0,-0.2263
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,Layla Parvati Goddess material world Rory Yaksha banker Demigods Paul Lord K… httpstcosLZFe902WO,0.0,1.0,0.0,0.0
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,8427884279 amp 9815715795 WeddingWish TheBestJodiMaker India Abroad Hindu Sikh… httpstcoZh9DxycvdQ,0.0,1.0,0.0,0.0
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT MarkParkar Hindu man dont miss chance fuck muslimah 💋mouth 💦💦💦 httpstcoA1OXPa4QvQ,0.116,0.599,0.286,0.3724
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT zafarsareshwala Hindu Muslim Christian Sikh never problem ever Bigot Merchant Of…,0.0,0.83,0.17,0.3089
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,Coalition Liberal Knowledge power site airs word secular inserted Indian constitution b… httpstcoLVYUYpnZvC,0.0,1.0,0.0,0.0
hindu,RT trollbjpbhakts antinationals TukdeTukdeGang oppose Hindu culture preach Secularism true Patriots fight forei…,0.159,0.671,0.171,0.0516
hindu,RT daaspawan Hindu Solution Terrorism Kashmir BJPTerrorism मोहमद की bio God Real Must watch Sadhna TV 730 pm everyday wi…,0.177,0.654,0.169,-0.296
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT BaburYaqub Epic Oh well expecting anything else Blind Indian Hindu Extremists AliUsman676 Husnainmalhi …,0.161,0.714,0.125,-0.1531
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT MarkParkar Hindu man dont miss chance fuck muslimah 💋mouth 💦💦💦 httpstcoA1OXPa4QvQ,0.116,0.599,0.286,0.3724
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT garoosanjay Zebaism Hate Muslim majority areastate bully torture murder rape loot force Hindu minority leave…,0.647,0.353,0.0,-0.969
hindu,RT garoosanjay Zebaism Hate Muslim majority areastate bully torture murder rape loot force Hindu minority leave…,0.647,0.353,0.0,-0.969
hindu,RT AnuParashar CloseUpIndia BoycottCloseup BoycottHindustanUnilever Unilever fully promoting LoveJihad advt Always Hind…,0.0,0.798,0.202,0.4201
hindu,RT ProfSRK Zebaism Ok Sister Zebaism Nice Thought Whats ur stand LoveJihad TripleTalaq Lynching Hindu Activists till 2…,0.0,0.762,0.238,0.6124
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT ProfSRK MaheshNBhatt Mr MaheshNBhatt Namaskar Read ur tweet way u didnt open ur lips hundreds Hindus l…,0.0,1.0,0.0,0.0
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT ProfSRK Bihari30168464 AnantkumarH rpmaiya r AnantkumarHegde ji great warrior Karnataka YogiOfKarnataka Hindu Lea…,0.0,0.745,0.255,0.6249
hindu,RT sweposten Dust might settled IndianPakistani military skirmishes initiated fortnight ago war narratives is…,0.231,0.769,0.0,-0.5994
hindu,RT AnantkumarH Time rethink Hindus restratigise taking RamMandir lost temples back fold t…,0.161,0.839,0.0,-0.3182
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT HinduAmerican Thanks RepBradSherman leadership issue look fwd upcoming actions take HouseForei…,0.0,0.791,0.209,0.4404
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT Suki41921550 Drashi Lhamo terrifying female rolled tonguehttpstcogWcIvUvQWV bhodrangzen rangzen tibetansoci…,0.27,0.73,0.0,-0.5719
hindu,Drashi Lhamo terrifying female rolled tonguehttpstcogWcIvUvQWV bhodrangzen rangzen… httpstcoBw80Behlan,0.316,0.684,0.0,-0.5719
hindu,RT sakstories Ebook Karna son Kunti Stories Mahabharatha Karna great archer times went beco…,0.0,0.76,0.24,0.6249
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT ProfSRK HarishK04131926 HIMESHSS mattarhegde YashpalBJP BJP4Udupi BJP4UttarKannad DheerajGbc HarvanshBatra VictoryForNamo …,0.0,1.0,0.0,0.0
hindu,RT ProfSRK HarishK04131926 HIMESHSS mattarhegde YashpalBJP BJP4Udupi BJP4UttarKannad DheerajGbc HarvanshBatra VictoryForNamo …,0.0,1.0,0.0,0.0
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT ShriVishwanath Jai Shri Kashi Vishwanath जय श्री काशी विश्वनाथ। ••••••••••••••••• temple golden Varanasi goodmor…,0.0,1.0,0.0,0.0
hindu,RT ChhotelalBhard6 येज्ञानअनमोलहै spirituallife spiritualhealing spiritual enlightened God Godisgood goddess hindu vedas su…,0.0,0.675,0.325,0.6486
hindu,RT siasatpk اگر اس سب کے باوجود بھی مودی الیکشن جیت گیا تو سمجھ جائیں بھارت کی مزید تباہی تھیر چکی ہے India Pakistan Modi Election…,0.0,1.0,0.0,0.0
hindu,RT sasma08 Waise kya soch Rahi thi agar Muslim aurte hinduo se aur hindu aurte muslim se dil khol kar chudwana shuru kar de to…,0.0,1.0,0.0,0.0
hindu,RT sweposten Dust might settled IndianPakistani military skirmishes initiated fortnight ago war narratives is…,0.231,0.769,0.0,-0.5994
hindu,Let us Vote4BJP LokSabhaElections2019 amp enable take Hindu culture newer heights globally are… httpstco55GtAwDK4t,0.0,1.0,0.0,0.0
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,Indian History Hindu httpstcoZlQXZz7VWB,0.0,1.0,0.0,0.0
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT daaspawan Hindu Solution Terrorism Kashmir BJPTerrorism मोहमद की bio God Real Must watch Sadhna TV 730 pm everyday wi…,0.177,0.654,0.169,-0.296
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT ChhotelalBhard6 येज्ञानअनमोलहै spirituallife spiritualhealing spiritual enlightened God Godisgood goddess hindu vedas su…,0.0,0.675,0.325,0.6486
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT daaspawan Hindu Solution Terrorism Kashmir BJPTerrorism मोहमद की bio God Real Must watch Sadhna TV 730 pm everyday wi…,0.177,0.654,0.169,-0.296
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,येज्ञानअनमोलहै spirituallife spiritualhealing spiritual enlightened God Godisgood goddess hindu vedas… httpstcoIvHxtoq6UG,0.0,0.629,0.371,0.6486
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,Dust might settled IndianPakistani military skirmishes initiated fortnight ago war narr… httpstconMGN7IktZb,0.262,0.738,0.0,-0.5994
hindu,RT garoosanjay Zebaism Hate Muslim majority areastate bully torture murder rape loot force Hindu minority leave…,0.647,0.353,0.0,-0.969
hindu,ANI Shame narendramodi know Tom core Hindu hater BoycottBJP use NOTA,0.396,0.604,0.0,-0.7096
hindu,Hindu India httpstcokbgHZVfeX2,0.0,1.0,0.0,0.0
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
hindu,channel trailer YouTube channel go check Shudh Hindi mein hai mere bhaiyon hindu… httpstcokZ2TQPXQdg,0.0,1.0,0.0,0.0
hindu,RT shambhav15 case missed talk secular Indian state indigenous Hindu festivals always negative co…,0.304,0.567,0.129,-0.5267
